ax2,ay2,az2,gx2,gy2,gz2,mx2,my2,mz2,p2
-0.01,-0.03,-0.14,0.0,0.0033,-0.0022,-19.25,10.375,9.5625,435.753213930726
-0.01,-0.06,-0.11,-0.0011,0.0055,-0.0022,-19.25,10.375,9.5625,435.77626326385104
0.04,-0.04,-0.1,-0.0011,0.0055,0.0011,-19.25,10.75,9.25,435.7247407857592
0.01,-0.05,-0.16,0.0,-0.0044,0.0011,-19.25,10.75,9.25,435.7369423128036
0.0,-0.02,-0.11,0.0033,-0.0065,0.0,-19.25,10.75,9.25,435.81016045656213
-0.02,-0.04,-0.11,-0.0011,0.0033,-0.0011,-18.875,10.0,10.0,435.69355145722506
0.01,-0.05,-0.11,-0.0022,0.0044,0.0,-18.875,10.0,10.0,435.57422754599764
0.0,-0.04,-0.12,-0.0011,0.0011,0.0,-18.875,10.0,10.0,435.7179631301028
0.0,-0.07,-0.1,0.0011,0.0,-0.0033,-18.875,10.0,10.0,435.64338317763753
-0.01,-0.05,-0.1,-0.0011,0.0,0.0011,-19.6875,10.75,8.75,435.6216879238998
-0.01,-0.03,-0.11,-0.0033,0.0011,0.0011,-19.6875,10.75,8.75,435.8060990358928
0.02,-0.02,-0.1,-0.0033,0.0022,0.0022,-19.6875,10.75,8.75,435.72609458178914
0.01,-0.03,-0.09,-0.0033,0.0011,-0.0011,-19.25,11.0625,9.25,435.67185609791767
-0.01,-0.04,-0.12,0.0011,0.0022,0.0,-19.25,11.0625,9.25,435.67185609791767
0.0,-0.04,-0.11,-0.0011,-0.0022,-0.0011,-19.25,11.0625,9.25,435.60677029391775
0.0,-0.02,-0.12,-0.0011,-0.0033,0.0011,-19.25,11.0625,9.25,435.72609458178914
0.01,-0.06,-0.11,-0.0011,-0.0011,0.0,-19.6875,10.0,9.25,435.7369423128036
0.0,-0.06,-0.14,0.0,0.0,0.0011,-19.6875,10.0,9.25,435.6338893289839
0.0,-0.05,-0.1,-0.0011,-0.0011,0.0022,-19.6875,10.0,9.25,435.6691398421472
0.0,-0.04,-0.11,-0.0011,0.0011,-0.0011,-19.25,10.75,9.5625,435.71660065696756
0.02,-0.03,-0.1,-0.0011,0.0022,0.0011,-19.25,10.75,9.5625,435.7491438542857
0.02,-0.04,-0.11,-0.0011,0.0022,0.0,-19.25,10.75,9.5625,435.6691398421472
-0.01,-0.06,-0.11,0.0022,-0.0011,0.0,-19.25,10.75,9.5625,435.61354787647565
-0.01,-0.05,-0.11,0.0,-0.0011,0.0,-18.5625,10.375,8.375,435.79253494383335
0.0,-0.03,-0.12,-0.0011,0.0011,-0.0011,-18.5625,10.375,8.375,435.71253059498457
0.01,-0.04,-0.11,-0.0011,0.0,0.0,-18.5625,10.375,8.375,435.79389742700374
0.0,-0.01,-0.12,0.0,0.0022,0.0,-19.6875,11.0625,9.25,435.6881276131186
0.0,-0.03,-0.12,0.0,0.0044,0.0022,-19.6875,11.0625,9.25,435.73965858643544
0.0,-0.05,-0.15,-0.0011,-0.0055,0.0011,-19.6875,11.0625,9.25,435.61219409522283
0.01,-0.05,-0.12,0.0022,-0.0022,0.0011,-19.6875,11.0625,9.25,435.79795884286705
0.01,-0.04,-0.13,-0.0022,0.0011,0.0011,-18.875,10.375,8.75,435.7342260398851
0.0,-0.04,-0.12,-0.0022,0.0033,0.0022,-18.875,10.375,8.75,435.7437199809349
-0.02,-0.04,-0.11,-0.0033,0.0055,0.0,-18.875,10.375,8.75,435.6854200312069
-0.01,-0.06,-0.12,-0.0011,0.0022,0.0011,-20.0625,10.0,8.0625,435.7898273345024
0.0,-0.06,-0.11,0.0,-0.0011,0.0,-20.0625,10.0,8.0625,435.70982300666816
-0.01,-0.03,-0.13,0.0044,-0.0087,0.0011,-20.0625,10.0,8.0625,435.64202939246906
0.01,-0.03,-0.12,0.0011,-0.0011,0.0,-20.0625,10.0,8.0625,435.75999160955155
0.01,-0.05,-0.12,0.0011,0.0,0.0,-19.25,10.75,9.5625,435.8413501378577
0.01,-0.05,-0.11,0.0011,0.0011,0.0,-19.25,10.75,9.5625,435.6555846083996
0.01,-0.04,-0.08,0.0022,0.0011,0.0011,-19.25,10.75,9.5625,435.7288108525629
0.01,-0.06,-0.11,0.0011,-0.0022,-0.0011,-18.875,10.75,9.25,435.68677382207665
0.01,-0.07,-0.11,0.0011,0.0,0.0011,-18.875,10.75,9.25,435.6637246890131
0.0,-0.03,-0.13,0.0022,-0.0022,0.0,-18.875,10.75,9.25,435.6257492719281
0.0,-0.05,-0.12,0.0022,-0.0022,0.0022,-18.875,10.75,9.25,435.6962677194297
0.0,-0.04,-0.12,-0.0011,0.0,-0.0022,-19.6875,10.0,10.0,435.74643625635235
-0.02,-0.03,-0.1,0.0022,0.0022,-0.0011,-19.6875,10.0,10.0,435.7179631301028
0.02,-0.05,-0.12,0.0011,0.0011,-0.0022,-19.6875,10.0,10.0,435.610840314152
0.02,-0.04,-0.13,-0.0011,0.0022,0.0011,-19.6875,10.0,10.0,435.6854200312069
0.0,-0.06,-0.08,0.0022,-0.0022,-0.0011,-18.875,9.5625,8.75,435.7477900552305
-0.01,-0.05,-0.13,0.0033,-0.0022,0.0022,-18.875,9.5625,8.75,435.73829611043226
0.03,-0.03,-0.15,-0.0011,-0.0011,0.0011,-18.875,9.5625,8.75,435.61354787647565
0.02,-0.04,-0.1,-0.0011,0.0033,-0.0011,-19.6875,10.0,7.6875,435.6555846083996
-0.01,-0.02,-0.11,0.0011,0.0022,-0.0022,-19.6875,10.0,7.6875,435.7193169252424
-0.01,-0.06,-0.14,0.0011,-0.0011,0.0,-19.6875,10.0,7.6875,435.7152468621871
0.01,-0.03,-0.11,0.0011,0.0011,-0.0011,-19.6875,10.0,7.6875,435.6393131445594
0.02,-0.05,-0.11,-0.0011,0.0022,-0.0011,-18.875,10.0,8.75,435.67863372326224
-0.02,-0.04,-0.15,-0.0011,-0.0033,0.0011,-18.875,10.0,8.75,435.61626411759687
0.0,-0.06,-0.11,0.0011,-0.0022,0.0011,-18.875,10.0,8.75,435.7220245160578
-0.01,-0.03,-0.08,0.0011,-0.0011,0.0,-18.25,10.375,8.375,435.80745284260223
0.01,-0.01,-0.12,0.0,0.0033,0.0,-18.25,10.375,8.375,435.6691398421472
0.02,-0.03,-0.11,0.0022,0.0011,0.0,-18.25,10.375,8.375,435.5986389363445
-0.01,-0.07,-0.11,0.0022,-0.0033,0.0022,-18.25,10.375,8.375,435.62846551626643
-0.03,-0.01,-0.11,-0.0033,0.0,0.0011,-19.25,10.375,8.375,435.60677029391775
-0.01,-0.05,-0.1,0.0,0.0,0.0,-19.25,10.375,8.375,435.5877913508481
0.02,-0.02,-0.15,-0.0022,0.0022,0.0011,-19.25,10.375,8.375,435.8006751325746
0.03,-0.03,-0.12,-0.0011,0.0,-0.0022,-19.25,10.375,8.375,435.60541651355527
0.0,-0.04,-0.12,0.0011,-0.0033,-0.0011,-19.25,11.0625,9.25,435.70982300666816
0.0,-0.03,-0.12,0.0,0.0,0.0011,-19.25,11.0625,9.25,435.67863372326224
0.01,-0.04,-0.14,0.0011,0.0,0.0,-19.25,11.0625,9.25,435.77626326385104
0.02,-0.04,-0.11,0.0011,0.0,-0.0011,-19.25,10.375,8.75,435.73829611043226
0.0,-0.01,-0.1,0.0,0.0011,0.0022,-19.25,10.375,8.75,435.6257492719281
-0.02,-0.03,-0.14,0.0011,-0.0022,0.0,-19.25,10.375,8.75,435.7342260398851
0.0,-0.03,-0.14,0.0,0.0033,-0.0011,-19.25,10.375,8.75,435.7491438542857
0.0,-0.03,-0.1,0.0,0.0022,-0.0011,-17.875,10.0,9.5625,435.7084692127731
0.03,-0.02,-0.11,0.0011,-0.0011,0.0022,-17.875,10.0,9.5625,435.6637246890131
0.0,-0.05,-0.14,0.0011,-0.0033,0.0022,-17.875,10.0,9.5625,435.6881276131186
-0.02,-0.05,-0.08,0.0,-0.0033,0.0022,-19.25,10.75,8.375,435.70982300666816
0.0,-0.03,-0.1,0.0011,0.0011,0.0011,-19.25,10.75,8.375,435.76541549146657
0.0,-0.03,-0.14,0.0011,0.0,0.0,-19.25,10.75,8.375,435.6216879238998
0.0,-0.03,-0.14,0.0011,-0.0011,-0.0011,-19.25,10.75,8.375,435.7233783117286
-0.04,-0.06,-0.11,0.0,-0.0022,0.0022,-19.6875,11.0625,9.25,435.60812407445735
0.01,-0.02,-0.12,0.0011,-0.0022,0.0,-19.6875,11.0625,9.25,435.8155930431248
0.02,-0.05,-0.1,-0.0011,-0.0033,0.0022,-19.6875,11.0625,9.25,435.7071154190601
0.0,-0.04,-0.1,0.0,0.0,0.0022,-19.6875,11.0625,9.25,435.74507377945395
0.0,-0.04,-0.13,0.0,-0.0022,0.0011,-19.25,10.0,9.25,435.7694855743264
-0.01,-0.02,-0.16,0.0011,-0.0033,-0.0011,-19.25,10.0,9.25,435.8454202506997
0.02,-0.05,-0.09,0.0011,-0.0022,0.0,-19.25,10.0,9.25,435.70575294735625
0.03,-0.03,-0.11,0.0011,-0.0011,-0.0011,-20.375,10.375,8.75,435.7491438542857
-0.01,-0.03,-0.13,0.0011,-0.0011,0.0011,-20.375,10.375,8.75,435.5715113159494
0.0,-0.05,-0.12,0.0,0.0,0.0011,-20.375,10.375,8.75,435.6854200312069
0.0,-0.04,-0.11,0.0,0.0033,0.0011,-20.375,10.375,8.75,435.5118585719255
0.01,-0.01,-0.11,-0.0011,0.0022,0.0022,-19.25,10.0,9.5625,435.8725399135123
0.01,-0.03,-0.12,0.0011,-0.0011,0.0022,-19.25,10.0,9.5625,435.67727993346483
0.0,-0.05,-0.13,0.0011,-0.0011,-0.0022,-19.25,10.0,9.5625,435.7857572436096
0.0,-0.05,-0.11,0.0011,-0.0022,0.0,-18.875,10.75,9.25,435.7179631301028
0.01,-0.04,-0.12,0.0011,0.0011,0.0,-18.875,10.75,9.25,435.595922699862
0.02,-0.05,-0.13,0.0011,0.0,-0.0011,-18.875,10.75,9.25,435.78168715432537
-0.01,-0.05,-0.11,0.0011,-0.0033,0.0011,-18.875,10.75,9.25,435.6379593599222
0.0,-0.04,-0.14,0.0011,-0.0011,0.0,-19.6875,11.0625,8.0625,435.5877913508481
-0.02,-0.03,-0.09,-0.0011,0.0022,0.0,-19.6875,11.0625,8.0625,435.61626411759687
0.02,-0.05,-0.11,0.0011,0.0011,0.0011,-19.6875,11.0625,8.0625,435.7505063317203
0.01,-0.05,-0.13,0.0,-0.0022,0.0,-19.6875,11.0625,8.0625,435.6650784770298
0.0,-0.04,-0.11,0.0011,-0.0011,-0.0011,-19.6875,10.0,9.25,435.753213930726
0.0,-0.05,-0.14,-0.0011,-0.0033,0.0011,-19.6875,10.0,9.25,435.6216879238998
0.01,-0.06,-0.12,0.0,0.0,0.0011,-19.6875,10.0,9.25,435.76135408842254
0.03,-0.03,-0.1,0.0011,0.0,0.0,-18.875,10.375,8.75,435.7043991540023
0.0,-0.02,-0.14,0.0,0.0,0.0011,-18.875,10.375,8.75,435.69897530418467
0.0,-0.05,-0.13,-0.0011,-0.0011,0.0,-18.875,10.375,8.75,435.6840575623758
0.0,-0.06,-0.12,0.0,-0.0022,0.0011,-18.875,10.375,8.75,435.75456773049456
0.01,-0.02,-0.12,-0.0033,0.0033,0.0011,-18.875,10.375,8.375,435.67592614384455
0.0,-0.03,-0.12,0.0,0.0055,-0.0022,-18.875,10.375,8.375,435.7694855743264
0.0,-0.03,-0.13,-0.0011,0.0033,-0.0011,-18.875,10.375,8.375,435.7857572436096
0.01,-0.03,-0.12,0.0,0.0,-0.0011,-18.875,10.375,8.375,435.8237245718104
-0.01,-0.04,-0.1,-0.0011,-0.0011,0.0,-18.5625,10.0,8.375,435.7491438542857
0.01,-0.05,-0.11,-0.0011,0.0033,0.0022,-18.5625,10.0,8.375,435.75728400877
0.01,-0.01,-0.11,0.0,0.0011,-0.0022,-18.5625,10.0,8.375,435.6596546479021
0.03,-0.01,-0.12,-0.0011,0.0022,0.0011,-18.5625,10.0,8.375,435.73016464912905
0.0,0.0,-0.12,0.0011,-0.0011,0.0,-19.25,9.5625,8.75,435.6854200312069
-0.02,-0.06,-0.12,0.0022,0.0,0.0033,-19.25,9.5625,8.75,435.6745723544063
0.0,-0.06,-0.13,-0.0011,-0.0022,0.0,-19.25,9.5625,8.75,435.6881276131186
0.03,-0.04,-0.15,0.0022,0.0011,-0.0011,-19.25,9.5625,8.75,435.70575294735625
0.03,-0.04,-0.08,0.0,0.0,0.0,-19.25,10.75,8.75,435.7179631301028
0.0,-0.04,-0.12,0.0011,0.0022,0.0,-19.25,10.75,8.75,435.73016464912905
-0.02,-0.04,-0.12,-0.0044,0.0044,-0.0011,-19.25,10.75,8.75,435.6677860535993
0.03,-0.04,-0.13,0.0,0.0022,0.0,-19.25,10.75,8.75,435.78846485187313
0.01,-0.06,-0.12,0.0,0.0022,0.0011,-19.0,10.0,8.375,435.7898273345024
0.0,-0.03,-0.13,0.0011,-0.0055,0.0011,-19.0,10.0,8.375,435.7559215304401
-0.01,-0.03,-0.12,-0.0011,-0.0033,0.0011,-19.0,10.0,8.375,435.8454202506997
0.0,-0.04,-0.16,-0.0022,0.0,0.0,-19.0,10.0,8.375,435.8332185952755
0.0,-0.04,-0.11,-0.0044,0.0065,0.0011,-19.6875,10.375,9.5625,435.82237076296116
0.02,-0.01,-0.11,0.0,0.0011,0.0022,-19.6875,10.375,9.5625,435.7505063317203
0.01,-0.02,-0.14,-0.0011,0.0011,0.0,-19.6875,10.375,9.5625,435.76135408842254
0.0,-0.04,-0.11,0.0,0.0,0.0033,-19.6875,10.375,9.5625,435.86033822599074
0.0,-0.04,-0.09,-0.0011,0.0011,0.0011,-18.5625,10.0,8.75,435.78304963605933
0.02,-0.04,-0.15,0.0022,-0.0011,0.0,-18.5625,10.0,8.75,435.7288108525629
0.03,-0.04,-0.16,-0.0033,0.0,0.0,-18.5625,10.0,8.75,435.67320988700175
0.0,-0.08,-0.13,-0.0011,-0.0033,0.0022,-18.5625,10.0,8.75,435.73287224278766
0.0,-0.03,-0.11,-0.0011,-0.0022,0.0,-19.6875,10.0,9.5625,435.85355180290867
0.0,-0.03,-0.09,-0.0033,0.0011,0.0,-19.6875,10.0,9.5625,435.84813655291174
0.02,-0.01,-0.13,-0.0022,0.0011,0.0011,-19.6875,10.0,9.5625,435.8413501378577
0.01,-0.05,-0.13,-0.0022,0.0044,0.0,-19.6875,10.0,9.5625,435.62304170639715
0.0,-0.05,-0.1,0.0011,-0.0022,0.0,-18.25,10.75,8.375,435.71660065696756
0.0,-0.06,-0.12,0.0011,-0.0044,0.0011,-18.25,10.75,8.375,435.73965858643544
-0.01,-0.01,-0.12,0.0,-0.0022,-0.0011,-18.25,10.75,8.375,435.78711104765284
0.0,-0.04,-0.1,-0.0011,0.0022,0.0,-18.25,10.75,8.375,435.67185609791767
0.0,-0.04,-0.11,-0.0011,0.0011,0.0,-19.25,10.0,8.375,435.6949052491623
0.0,0.0,-0.13,-0.0011,0.0011,0.0011,-19.25,10.0,8.375,435.86576216069307
0.0,-0.04,-0.13,-0.0011,0.0011,-0.0022,-19.25,10.0,8.375,435.91186138171895
-0.03,-0.07,-0.09,0.0011,-0.0022,0.0,-19.25,10.0,8.375,435.7043991540023
-0.02,-0.03,-0.1,0.0,-0.0011,-0.0011,-19.6875,11.0625,8.375,435.78711104765284
0.05,-0.03,-0.1,0.0033,-0.0022,0.0,-19.6875,11.0625,8.375,435.71660065696756
0.03,-0.03,-0.13,0.0,0.0022,-0.0011,-19.6875,11.0625,8.375,435.80202893857563
-0.01,-0.02,-0.13,-0.0011,0.0,-0.0011,-19.6875,11.0625,8.375,435.6555846083996
0.0,-0.04,-0.07,0.0011,0.0,0.0,-18.875,10.0,8.375,435.7491438542857
0.01,-0.03,-0.11,0.0011,0.0,0.0,-18.875,10.0,8.375,435.7410123844232
0.0,-0.06,-0.14,0.0,0.0011,-0.0022,-18.875,10.0,8.375,435.71660065696756
0.0,-0.03,-0.11,-0.0011,0.0022,0.0011,-18.875,10.0,8.375,435.67727993346483
0.0,-0.02,-0.11,0.0011,0.0011,0.0,-19.25,10.0,9.5625,435.82237076296116
0.0,-0.01,-0.11,0.0011,-0.0022,0.0011,-19.25,10.0,9.5625,435.7708393762298
0.0,-0.05,-0.11,-0.0011,0.0033,-0.0022,-19.25,10.0,9.5625,435.78304963605933
0.02,-0.04,-0.11,0.0,0.0044,-0.0022,-19.25,10.0,9.5625,435.8060990358928
0.0,-0.05,-0.15,-0.0011,0.0055,0.0,-18.875,10.375,8.75,435.8332185952755
0.02,-0.03,-0.12,0.0,0.0,-0.0022,-18.875,10.375,8.75,435.5877913508481
-0.02,-0.04,-0.15,0.0022,-0.0022,0.0,-18.875,10.375,8.75,435.6298192996542
0.0,-0.04,-0.15,0.0,0.0022,0.0,-18.875,10.375,8.75,435.59727647897995
0.03,-0.03,-0.09,0.0022,0.0011,-0.0011,-19.6875,10.375,8.375,435.67320988700175
0.0,-0.01,-0.16,-0.0022,0.0044,-0.0011,-19.6875,10.375,8.375,435.7694855743264
0.01,-0.06,-0.14,-0.0011,0.0011,0.0,-19.6875,10.375,8.375,435.8264408683064
0.0,-0.04,-0.11,0.0,0.0,-0.0033,-19.6875,10.375,8.375,435.70575294735625
0.02,-0.05,-0.12,0.0,0.0,0.0,-18.875,10.0,9.25,435.68270377186514
0.03,-0.04,-0.12,0.0,0.0022,0.0,-18.875,10.0,9.25,435.79389742700374
0.0,-0.03,-0.09,0.0011,-0.0022,0.0011,-18.875,10.0,9.25,435.7220245160578
0.01,-0.04,-0.13,0.0,-0.0022,-0.0011,-18.875,10.0,9.25,435.6515145705007
0.0,-0.06,-0.12,0.0011,-0.0033,-0.0033,-18.875,10.375,9.25,435.56880376466427
0.0,-0.06,-0.13,-0.0011,-0.0011,0.0,-18.875,10.375,9.25,435.7288108525629
0.0,-0.03,-0.12,-0.0011,0.0065,-0.0011,-18.875,10.375,9.25,435.7857572436096
0.0,-0.03,-0.14,0.0,0.0022,-0.0011,-18.875,10.375,9.25,435.64880699820594
0.0,-0.04,-0.13,0.0022,-0.0022,0.0011,-18.875,10.375,8.0625,435.61219409522283
0.0,-0.03,-0.14,-0.0011,0.0,0.0,-18.875,10.375,8.0625,435.67592614384455
0.01,-0.03,-0.15,-0.0011,-0.0011,-0.0011,-18.875,10.375,8.0625,435.64880699820594
0.0,-0.04,-0.08,0.0,0.0022,0.0,-18.875,10.375,8.0625,435.6338893289839
0.01,-0.03,-0.12,0.0,0.0033,0.0,-19.6875,9.25,8.75,435.80202893857563
-0.02,-0.05,-0.11,0.0,-0.0011,-0.0033,-19.6875,9.25,8.75,435.87389372894825
-0.01,-0.04,-0.11,-0.0011,-0.0011,-0.0011,-19.6875,9.25,8.75,435.66100843538254
0.02,-0.05,-0.13,0.0022,0.0022,0.0,-19.6875,9.25,8.75,435.6705023090106
0.02,-0.05,-0.13,0.0,0.0033,-0.0011,-19.25,10.0,9.5625,435.7735556587948
0.0,-0.04,-0.12,0.0011,-0.0022,0.0011,-19.25,10.0,9.5625,435.7803333509954
-0.02,-0.05,-0.14,0.0,-0.0033,-0.0011,-19.25,10.0,9.5625,435.6176178993859
0.0,-0.03,-0.09,0.0,-0.0011,0.0,-20.0625,10.75,8.375,435.62033414157946
0.01,0.0,-0.12,0.0,-0.0011,0.0011,-20.0625,10.75,8.375,435.6637246890131
0.03,-0.04,-0.11,0.0011,0.0055,0.0,-20.0625,10.75,8.375,435.6528770350324
0.01,-0.04,-0.13,0.0033,-0.0022,-0.0022,-20.0625,10.75,8.375,435.6474445342104
0.01,-0.05,-0.11,0.0,-0.0033,0.0,-19.6875,10.375,8.75,435.57558132226245
0.0,-0.03,-0.1,0.0011,-0.0044,0.0,-19.6875,10.375,8.75,435.6528770350324
0.01,-0.02,-0.13,0.0011,0.0022,0.0,-19.6875,10.375,8.75,435.6243954890716
0.01,-0.04,-0.11,0.0,-0.0011,0.0011,-19.6875,10.375,8.75,435.6596546479021
-0.02,-0.04,-0.12,0.0011,-0.0033,0.0,-18.875,10.375,8.375,435.65016078426476
-0.01,-0.04,-0.14,-0.0022,-0.0022,0.0,-18.875,10.375,8.375,435.76541549146657
0.01,-0.05,-0.14,0.0,0.0,-0.0011,-18.875,10.375,8.375,435.8372887049004
0.0,-0.04,-0.1,0.0011,-0.0044,-0.0022,-20.0625,10.0,8.75,435.79253494383335
-0.01,-0.02,-0.11,0.0,-0.0033,0.0022,-20.0625,10.0,8.75,435.7586378090698
0.0,-0.02,-0.14,0.0,0.0044,-0.0011,-20.0625,10.0,8.75,435.64609074851063
0.03,-0.04,-0.14,-0.0011,0.0,-0.0011,-20.0625,10.0,8.75,435.7003290968303
0.02,-0.02,-0.1,0.0,-0.0011,0.0011,-18.875,10.375,9.5625,435.78168715432537
0.02,-0.06,-0.12,0.0022,0.0,0.0022,-18.875,10.375,9.5625,435.64880699820594
0.02,-0.03,-0.11,0.0011,0.0,0.0,-18.875,10.375,9.5625,435.75728400877
0.0,-0.03,-0.11,-0.0011,0.0022,0.0,-19.6875,10.375,9.25,435.71117680073536
0.0,-0.04,-0.11,-0.0011,0.0,-0.0011,-19.6875,10.375,9.25,435.64202939246906
0.01,-0.03,-0.1,-0.0011,-0.0011,0.0011,-19.6875,10.375,9.25,435.7247407857592
0.0,-0.05,-0.1,0.0011,0.0022,0.0,-19.6875,10.0,10.0,435.8915280590861
0.0,-0.03,-0.15,0.0,-0.0022,0.0,-19.6875,10.0,10.0,435.6799875132367
0.01,-0.04,-0.13,0.0,-0.0011,0.0,-19.6875,10.0,10.0,435.6908351957386
0.01,-0.04,-0.11,0.0,-0.0011,-0.0011,-19.6875,10.0,10.0,435.5918526855209
0.0,-0.06,-0.11,-0.0011,-0.0011,0.0022,-18.875,10.0,9.25,435.76135408842254
0.0,-0.04,-0.14,0.0011,0.0,0.0011,-18.875,10.0,9.25,435.75999160955155
0.02,-0.03,-0.12,0.0,0.0,0.0011,-18.875,10.0,9.25,435.70982300666816
0.0,-0.03,-0.11,0.0,-0.0022,0.0,-20.0625,9.5625,8.375,435.75186013113466
-0.01,-0.01,-0.13,0.0,-0.0022,0.0033,-20.0625,9.5625,8.375,435.7437199809349
0.02,-0.03,-0.11,0.0,-0.0022,0.0011,-20.0625,9.5625,8.375,435.7410123844232
0.01,-0.03,-0.11,-0.0022,0.0022,0.0022,-20.0625,9.5625,8.375,435.6650784770298
0.0,-0.04,-0.12,0.0022,0.0,0.0,-19.25,10.75,8.375,435.72744837799615
0.0,-0.04,-0.17,0.0,-0.0011,-0.0022,-19.25,10.75,8.375,435.76270788925854
0.0,-0.03,-0.12,0.0011,0.0022,-0.0011,-19.25,10.75,8.375,435.7789795478426
0.0,-0.05,-0.1,0.0011,0.0011,-0.0011,-19.6875,10.0,8.375,435.80202893857563
0.01,-0.04,-0.1,-0.0022,-0.0011,-0.0022,-19.6875,10.0,8.375,435.68270377186514
0.0,-0.05,-0.15,0.0011,0.0011,-0.0011,-19.6875,10.0,8.375,435.71117680073536
0.01,-0.04,-0.11,0.0022,0.0,-0.0011,-19.6875,10.0,8.375,435.7247407857592
0.0,-0.03,-0.1,0.0022,0.0033,-0.0011,-19.6875,10.375,8.0625,435.75186013113466
0.0,-0.03,-0.12,0.0022,-0.0011,-0.0011,-19.6875,10.375,8.0625,435.59320646409776
0.0,-0.03,-0.09,0.0011,-0.0011,0.0,-19.6875,10.375,8.0625,435.65423082162744
-0.01,-0.04,-0.09,0.0011,-0.0022,0.0011,-18.875,10.75,10.0,435.6962677194297
0.01,-0.03,-0.13,0.0,0.0,-0.0011,-18.875,10.75,10.0,435.82914848724937
0.01,-0.04,-0.15,-0.0011,0.0011,0.0011,-18.875,10.75,10.0,435.94033504346623
-0.01,-0.05,-0.13,0.0022,-0.0022,0.0011,-18.875,10.75,10.0,435.7898273345024
-0.01,-0.05,-0.12,0.0011,-0.0022,-0.0011,-18.5625,11.0625,9.25,435.7084692127731
0.01,-0.05,-0.13,0.0011,0.0,-0.0011,-18.5625,11.0625,9.25,435.7084692127731
-0.01,-0.03,-0.12,0.0011,0.0022,-0.0022,-18.5625,11.0625,9.25,435.65423082162744
0.01,-0.01,-0.09,0.0,-0.0011,0.0,-19.6875,10.375,8.75,435.83185610690566
0.0,-0.03,-0.11,0.0,-0.0011,-0.0044,-19.6875,10.375,8.75,435.70982300666816
0.0,-0.03,-0.14,0.0,-0.0011,0.0,-19.6875,10.375,8.75,435.7288108525629
0.0,-0.06,-0.12,0.0011,-0.0033,-0.0011,-19.6875,10.375,8.75,435.8874579280482
0.01,-0.05,-0.11,0.0011,-0.0033,0.0011,-18.875,10.75,9.5625,435.7043991540023
0.02,-0.02,-0.1,-0.0022,0.0011,-0.0011,-18.875,10.75,9.5625,435.72744837799615
-0.02,-0.03,-0.1,-0.0011,0.0022,-0.0011,-18.875,10.75,9.5625,435.75186013113466
-0.03,-0.03,-0.11,0.0,0.0011,0.0,-18.875,10.75,9.5625,435.7084692127731
0.0,-0.05,-0.14,0.0011,0.0,-0.0011,-19.25,10.75,9.5625,435.73016464912905
0.01,-0.04,-0.16,0.0,-0.0011,-0.0011,-19.25,10.75,9.5625,435.67727993346483
0.03,-0.04,-0.14,0.0,0.0011,-0.0011,-19.25,10.75,9.5625,435.8128767494868
0.0,-0.02,-0.1,0.0011,-0.0033,-0.0022,-19.25,10.75,9.5625,435.64338317763753
0.0,-0.04,-0.13,-0.0011,-0.0044,0.0011,-20.0625,10.0,9.25,435.6677860535993
-0.02,-0.01,-0.15,-0.0011,0.0022,-0.0011,-20.0625,10.0,9.25,435.69897530418467
0.0,-0.05,-0.1,-0.0022,0.0065,-0.0033,-20.0625,10.0,9.25,435.64609074851063
0.01,-0.06,-0.13,0.0011,0.0,-0.0033,-20.0625,10.0,9.25,435.6650784770298
0.02,-0.05,-0.1,0.0011,0.0011,0.0,-19.25,10.75,9.25,435.81965446753264
-0.01,-0.04,-0.13,0.0011,-0.0087,0.0011,-19.25,10.75,9.25,435.76541549146657
-0.02,-0.04,-0.11,0.0,-0.0033,-0.0011,-19.25,10.75,9.25,435.7491438542857
0.0,-0.02,-0.08,0.0,0.0,-0.0011,-19.25,10.75,9.25,435.68270377186514
0.02,-0.05,-0.11,-0.0022,0.0022,-0.0011,-19.25,11.0625,9.25,435.7966050374022
0.0,-0.03,-0.13,0.0022,0.0033,-0.0011,-19.25,11.0625,9.25,435.8264408683064
0.0,-0.05,-0.12,0.0,0.0,-0.0011,-19.25,11.0625,9.25,435.67592614384455
0.0,-0.03,-0.11,0.0022,-0.0033,-0.0011,-19.25,11.0625,9.25,435.7152468621871
0.01,-0.04,-0.11,0.0011,-0.0055,0.0,-19.25,10.375,10.0,435.7247407857592
0.02,-0.03,-0.11,0.0,-0.0022,0.0,-19.25,10.375,10.0,435.6637246890131
0.01,-0.04,-0.12,0.0011,0.0033,0.0,-19.25,10.375,10.0,435.60677029391775
0.0,-0.08,-0.12,-0.0011,0.0022,-0.0011,-19.25,10.375,10.0,435.77220185653226
0.0,-0.05,-0.15,0.0,0.0022,0.0011,-19.6875,11.0625,10.75,435.7003290968303
0.02,-0.05,-0.13,-0.0011,0.0011,-0.0011,-19.6875,11.0625,10.75,435.6840575623758
0.0,-0.05,-0.15,0.0,0.0011,0.0022,-19.6875,11.0625,10.75,435.7735556587948
0.02,-0.02,-0.11,0.0,-0.0011,0.0011,-19.6875,11.0625,10.75,435.68677382207665
0.0,-0.02,-0.11,0.0011,-0.0055,0.0011,-19.25,10.75,8.375,435.7193169252424
0.0,-0.02,-0.11,0.0022,-0.0011,0.0,-19.25,10.75,8.375,435.73016464912905
-0.01,-0.06,-0.14,0.0022,0.0011,0.0011,-19.25,10.75,8.375,435.6677860535993
