ax2,ay2,az2,gx2,gy2,gz2,mx2,my2,mz2,p2,optix,optiy,optiz
0.0,-0.06,-0.08,-0.0011,0.0011,0.0,-19.6875,10.75,8.75,435.7830496360593,3.3221700191497803,1.995753288269043,0.9505642652511596
0.0,-0.04,-0.11,0.0011,0.0011,0.0011,-20.0625,10.75,10.0,435.7979588428671,3.322143316268921,1.995747804641724,0.9505519270896912
0.01,-0.05,-0.12,0.0022,0.0,0.0011,-20.0625,10.75,10.0,435.8671159752436,3.322093963623047,1.995719313621521,0.9505493640899658
0.02,-0.05,-0.1,0.0011,-0.0033,0.0011,-20.0625,10.75,10.0,435.8508441775511,3.322080373764038,1.995732545852661,0.9505255222320556
0.0,-0.04,-0.12,0.0,0.0011,0.0,-20.0625,10.75,10.0,435.8115229420592,3.322066307067871,1.995734453201294,0.950510025024414
0.01,-0.06,-0.12,0.0022,0.0,0.0,-19.6875,10.375,9.5625,435.7247407857592,3.3220479488372803,1.9957435131073,0.9505068063735962
0.0,-0.04,-0.1,0.0,0.0033,0.0022,-19.6875,10.375,9.5625,435.8860954325112,3.322015285491944,1.995703220367432,0.9504771828651428
0.0,-0.04,-0.14,0.0011,0.0011,0.0011,-19.6875,10.375,9.5625,435.67863372326224,3.3219780921936035,1.9956579208374023,0.9504797458648682
0.0,-0.04,-0.13,0.0,0.0065,0.0,-19.6875,10.375,9.5625,435.876610038662,3.321986675262451,1.9957423210144043,0.9504766464233398
0.0,-0.05,-0.12,0.0011,0.0022,-0.0011,-18.875,10.375,10.375,435.7640616902716,3.3219590187072754,1.9957287311553955,0.9504536390304564
0.0,-0.03,-0.14,0.0,0.0,0.0,-18.875,10.375,10.375,435.79253494383335,3.321917533874512,1.9956830739974976,0.9504531621932985
0.0,-0.05,-0.15,0.0,-0.0011,0.0,-18.875,10.375,10.375,435.7206707205591,3.321917533874512,1.9957311153411863,0.950437068939209
0.0,-0.02,-0.11,0.0,-0.0011,0.0,-18.875,10.375,10.375,435.7288108525629,3.3219029903411865,1.9957257509231567,0.9504243731498718
0.0,-0.03,-0.12,0.0022,0.0022,0.0022,-18.875,10.375,10.375,435.7966050374022,3.3218648433685303,1.9957178831100464,0.950433313846588
-0.01,-0.03,-0.14,0.0011,0.0,0.0022,-19.25,9.5625,8.75,435.7599916095516,3.321838617324829,1.9957040548324585,0.9504329562187196
0.01,-0.02,-0.13,0.0022,0.0022,0.0011,-19.25,9.5625,8.75,435.77626326385104,3.32184100151062,1.9957363605499268,0.9504150748252868
0.04,-0.04,-0.12,0.0011,-0.0011,0.0011,-19.25,9.5625,8.75,435.78846485187313,3.321808099746704,1.995755910873413,0.9504345059394836
0.01,-0.04,-0.12,-0.0011,-0.0011,0.0,-19.25,9.5625,8.75,435.7233783117286,3.321767807006836,1.995727777481079,0.950452983379364
0.0,-0.03,-0.1,0.0011,0.0,0.0,-19.25,9.5625,8.75,435.8128767494868,3.321770429611206,1.9958033561706543,0.9504744410514832
0.01,-0.02,-0.11,0.0022,-0.0055,-0.0011,-19.25,9.5625,8.75,435.8183006592196,3.321753978729248,1.995827078819275,0.9504761099815368
0.0,-0.03,-0.13,0.0011,0.0022,-0.0011,-19.25,9.5625,8.75,435.78846485187313,3.3217852115631104,1.9959092140197756,0.9504898190498352
-0.02,-0.04,-0.12,-0.0022,0.0,0.0,-19.25,9.5625,8.75,435.6949052491623,3.3217501640319824,1.9959231615066528,0.9505062103271484
0.04,-0.04,-0.11,0.0,0.0011,-0.0011,-18.875,11.0625,10.375,435.75728400877,3.321730852127075,1.9959574937820437,0.9505470991134644
0.01,-0.05,-0.14,-0.0011,-0.0011,0.0022,-18.875,11.0625,10.375,435.6460907485106,3.321694612503052,1.9959200620651243,0.9505502581596376
-0.01,-0.06,-0.13,0.0,0.0022,-0.0011,-18.875,11.0625,10.375,435.67592614384455,3.3217129707336426,1.996010184288025,0.9505696892738342
0.0,-0.04,-0.08,-0.0011,-0.0055,0.0022,-18.875,11.0625,10.375,435.6569383953488,3.3216919898986816,1.9960167407989504,0.9506017565727234
0.0,-0.03,-0.1,0.0,-0.0011,0.0,-19.6875,10.375,9.5625,435.799312648509,3.3217015266418457,1.996071457862854,0.9506068229675292
0.02,-0.04,-0.1,0.0,0.0011,0.0,-19.6875,10.375,9.5625,435.8359262159993,3.321690320968628,1.9960678815841677,0.950614333152771
-0.01,-0.04,-0.13,0.0,0.0022,0.0022,-19.6875,10.375,9.5625,435.7708393762298,3.321706295013428,1.9961557388305664,0.9506255388259888
-0.01,-0.05,-0.12,0.0011,0.0044,-0.0011,-19.6875,10.375,9.5625,435.7206707205591,3.3217010498046875,1.9961649179458616,0.9506584405899048
-0.03,-0.05,-0.1,0.0,0.0022,0.0,-19.25,9.5625,10.375,435.6813499815316,3.321733236312866,1.9962399005889893,0.9506715536117554
0.01,-0.01,-0.13,0.0,-0.0022,0.0011,-19.25,9.5625,10.375,435.84677406257424,3.321701765060425,1.9962390661239624,0.9507260918617249
0.02,-0.03,-0.12,0.0,0.0022,-0.0011,-19.25,9.5625,10.375,435.77220185653226,3.321746349334717,1.9963154792785645,0.9507050514221193
0.0,-0.03,-0.12,0.0022,0.0022,0.0011,-19.25,9.5625,10.375,435.70575294735625,3.321742057800293,1.996316909790039,0.9507269859313964
-0.01,-0.05,-0.12,0.0022,0.0,-0.0011,-19.25,10.0,8.0625,435.7315184458674,3.3217923641204834,1.9964205026626587,0.9507531523704528
0.01,-0.06,-0.11,0.0022,0.0011,-0.0011,-19.25,10.0,8.0625,435.7694855743264,3.321850538253784,1.9965282678604128,0.950762927532196
0.01,-0.04,-0.12,0.0011,0.0011,-0.0011,-19.25,10.0,8.0625,435.7505063317203,3.321818590164185,1.996515393257141,0.9508174657821656
0.0,-0.03,-0.11,0.0011,0.0022,-0.0011,-19.25,10.0,8.0625,435.8942356951232,3.3218507766723637,1.9965784549713133,0.9508536458015442
0.01,-0.04,-0.13,0.0011,0.0011,-0.0011,-18.875,10.0,8.75,435.610840314152,3.3218472003936768,1.996607780456543,0.9508856534957886
-0.01,-0.01,-0.13,0.0,-0.0033,0.0011,-18.875,10.0,8.75,435.6745723544063,3.321901798248291,1.9967118501663208,0.9508852362632751
0.0,-0.05,-0.1,0.0022,0.0,0.0,-18.875,10.0,8.75,435.7233783117286,3.321927309036255,1.9967436790466309,0.9509272575378418
0.0,-0.05,-0.11,-0.0011,0.0011,0.0,-18.875,10.0,8.75,435.8454202506997,3.322012662887573,1.996893286705017,0.9509620070457458
0.02,-0.05,-0.11,0.0022,-0.0033,0.0,-19.6875,10.75,8.375,435.84677406257424,3.322062969207764,1.996964454650879,0.950985312461853
0.0,-0.07,-0.14,0.0,-0.0022,-0.0022,-19.6875,10.75,8.375,435.6352431130849,3.322080612182617,1.997023582458496,0.9509777426719666
-0.01,-0.04,-0.13,0.0022,-0.0022,-0.0011,-19.6875,10.75,8.375,435.79253494383335,3.3220551013946533,1.9970018863677976,0.951043426990509
0.0,-0.01,-0.13,0.0011,-0.0011,-0.0011,-18.875,10.75,9.1875,435.8508441775511,3.322118043899536,1.9970773458480835,0.9510595202445984
0.03,-0.02,-0.13,-0.0011,0.0033,0.0022,-18.875,10.75,9.1875,435.86983228317166,3.3221423625946045,1.9970797300338743,0.9510514736175536
0.03,-0.04,-0.15,-0.0022,0.0,0.0011,-18.875,10.75,9.1875,435.7477900552305,3.3221216201782227,1.9970502853393557,0.9510844945907592
0.0,-0.05,-0.13,0.0022,0.0011,0.0,-18.875,10.75,9.1875,435.830502296989,3.322155714035034,1.997111201286316,0.9510650038719176
-0.02,-0.04,-0.14,0.0011,-0.0033,0.0011,-19.6875,10.375,10.75,435.63253554506,3.322229385375977,1.9971758127212524,0.951054573059082
0.0,-0.01,-0.14,0.0,0.0022,0.0011,-19.6875,10.375,10.75,435.562026211518,3.322211503982544,1.9971623420715328,0.95106840133667
0.01,-0.02,-0.13,0.0,0.0,0.0,-19.6875,10.375,10.75,435.8399963266965,3.322185039520264,1.9971650838851929,0.9510852098464966
0.0,-0.02,-0.14,-0.0011,0.0,0.0,-19.25,9.5625,10.0,435.7749094612344,3.3222310543060303,1.9972022771835327,0.951055347919464
0.0,-0.06,-0.12,0.0,-0.0022,0.0,-19.25,9.5625,10.0,435.5457548953357,3.322210788726806,1.997202515602112,0.9511045217514038
0.0,-0.06,-0.13,-0.0033,0.0022,0.0,-19.25,9.5625,10.0,435.6555846083996,3.322151660919189,1.9971405267715452,0.9511164426803588
0.02,-0.02,-0.11,0.0011,0.0011,0.0011,-19.25,9.5625,10.0,435.7288108525629,3.322178602218628,1.9971790313720703,0.951124370098114
-0.01,-0.02,-0.12,0.0022,0.0022,0.0,-18.5625,10.0,10.0,435.9416975461705,3.3222551345825195,1.9973227977752688,0.9511219263076782
0.0,-0.05,-0.13,0.0022,0.0011,0.0011,-18.5625,10.0,10.0,435.7681317726001,3.32222843170166,1.9973022937774656,0.9511510133743286
-0.01,-0.05,-0.1,-0.0011,0.0022,0.0011,-18.5625,10.0,10.0,435.6840575623758,3.3221752643585205,1.9972447156906128,0.9511704444885254
0.03,-0.03,-0.11,-0.0022,0.0055,-0.0011,-19.25,11.0625,9.5625,435.6460907485106,3.3221938610076904,1.997237086296081,0.9511343240737916
0.03,-0.03,-0.11,0.0,0.0033,0.0,-19.25,11.0625,9.5625,435.7844034397484,3.322251796722412,1.9972950220108032,0.9511310458183287
-0.01,-0.03,-0.11,0.0011,-0.0033,0.0011,-19.25,11.0625,9.5625,435.86983228317166,3.322239875793457,1.9972623586654663,0.9511179327964784
-0.03,-0.03,-0.12,0.0022,0.0,0.0,-19.25,11.0625,9.5625,435.888811745442,3.3222877979278564,1.9973013401031492,0.9510921835899352
0.03,-0.03,-0.12,-0.0011,0.0033,0.0011,-19.6875,10.75,10.375,435.7410123844232,3.32224440574646,1.9972150325775144,0.951090395450592
0.02,-0.02,-0.12,-0.0011,0.0044,0.0011,-19.6875,10.75,10.375,435.7477900552305,3.322275161743164,1.99723482131958,0.9510411024093628
0.0,-0.05,-0.11,0.0022,0.0,0.0011,-19.6875,10.75,10.375,435.77626326385104,3.322237968444824,1.9971894025802608,0.9510547518730164
-0.01,-0.05,-0.11,0.0,-0.0022,-0.0011,-19.6875,10.75,9.5625,435.76676929283377,3.322285890579224,1.9972598552703855,0.9510164260864258
0.02,-0.01,-0.13,0.0,-0.0022,0.0011,-19.6875,10.75,9.5625,435.753213930726,3.3222243785858154,1.997167706489563,0.951042413711548
0.0,-0.05,-0.12,0.0011,0.0011,0.0,-19.6875,10.75,9.5625,435.75186013113466,3.322167158126831,1.9970914125442505,0.9510291814804076
0.01,-0.03,-0.12,0.0011,0.0011,0.0,-18.5625,10.0,8.75,435.888811745442,3.322161674499512,1.9971102476119995,0.9510046243667604
0.0,-0.07,-0.12,-0.0011,0.0,0.0,-18.5625,10.0,8.75,435.7979588428671,3.322423219680786,1.9975796937942505,0.9507180452346802
0.01,-0.02,-0.11,-0.0022,-0.0011,0.0011,-18.5625,10.0,8.75,435.71117680073536,3.322197914123535,1.9971818923950195,0.9509509205818176
0.03,-0.03,-0.14,-0.0011,0.0011,0.0,-19.6875,10.75,10.0,435.7342260398851,3.322150707244873,1.9971269369125368,0.9509344100952148
-0.01,-0.03,-0.16,0.0011,0.0,-0.0033,-19.6875,10.75,10.0,435.75728400877,3.32210373878479,1.9970765113830569,0.9509207010269164
-0.01,-0.07,-0.12,0.0011,-0.0011,0.0011,-19.6875,10.75,10.0,435.78168715432537,3.3220534324646,1.9970108270645144,0.9508687853813172
0.02,-0.02,-0.11,0.0,0.0011,0.0,-19.25,10.375,8.375,435.5511786645433,3.322233200073242,1.9974303245544436,0.9505760669708252
0.0,-0.02,-0.11,0.0,-0.0011,0.0011,-19.25,10.375,8.375,435.6949052491623,3.321974754333496,1.9969723224639893,0.9508386254310608
0.0,-0.04,-0.12,0.0011,-0.0022,0.0,-19.25,10.375,8.375,435.876610038662,3.3221514225006104,1.997382998466492,0.9505372643470764
0.0,-0.04,-0.11,-0.0011,0.0,0.0,-19.6875,10.0,9.25,435.8115229420592,3.3221051692962646,1.9973481893539429,0.9505333304405212
0.0,-0.05,-0.11,0.0022,-0.0044,0.0011,-19.6875,10.0,9.25,435.7586378090698,3.3218367099761963,1.9969114065170288,0.9508379697799684
-0.01,-0.04,-0.12,0.0,-0.0055,0.0011,-19.6875,10.0,9.25,435.8725399135123,3.3220221996307373,1.9973151683807373,0.9505497217178344
0.0,-0.05,-0.13,0.0,-0.0065,0.0,-18.5625,10.75,11.0625,435.7043991540023,3.322067975997925,1.9974396228790283,0.9505531191825868
0.0,-0.05,-0.12,-0.0011,0.0033,0.0022,-18.5625,10.75,11.0625,435.71253059498457,3.3217806816101074,1.996978044509888,0.9508779048919678
0.0,-0.04,-0.11,-0.0011,0.0022,0.0,-18.5625,10.75,11.0625,435.7844034397484,3.3220181465148926,1.997481346130371,0.9506212472915648
0.0,-0.04,-0.13,0.0011,-0.0011,0.0,-19.6875,10.375,9.5625,435.7355885153471,3.321738004684448,1.996987581253052,0.950920820236206
0.0,-0.04,-0.1,0.0,-0.0022,0.0011,-19.6875,10.375,9.5625,435.8183006592196,3.321700096130371,1.9969688653945925,0.9509472250938416
0.01,-0.05,-0.08,0.0,0.0,0.0,-19.6875,10.375,9.5625,435.8237245718104,3.3216798305511475,1.9970213174819944,0.9509721994400024
0.01,-0.03,-0.14,-0.0011,0.0011,-0.0011,-19.25,10.0,9.5625,435.84270394920094,3.321687936782837,1.9971014261245728,0.951013207435608
0.0,-0.04,-0.1,-0.0011,0.0022,0.0,-19.25,10.0,9.5625,435.84677406257424,3.321994543075561,1.99763286113739,0.950684666633606
0.02,-0.03,-0.11,-0.0011,0.0,-0.0022,-19.25,10.0,9.5625,435.8033827447538,3.321920156478882,1.997605323791504,0.9507662653923036
0.0,-0.05,-0.13,0.0,-0.0022,0.0,-19.25,10.0,9.5625,435.7749094612344,3.3218212127685547,1.997589945793152,0.950871765613556
-0.01,-0.04,-0.09,-0.0022,-0.0011,0.0,-19.6875,10.375,9.25,435.6989753041847,3.3220834732055664,1.9978519678115845,0.950746476650238
-0.02,-0.05,-0.11,0.0,-0.0011,-0.0011,-19.6875,10.375,9.25,435.6745723544063,3.3215696811676025,1.997205138206482,0.9512345790863036
-0.01,-0.04,-0.14,0.0011,0.0011,-0.0011,-19.6875,10.375,9.25,435.6962677194297,3.32162880897522,1.9972690343856807,0.951227605342865
0.0,-0.04,-0.12,0.0,0.0033,0.0,-18.5625,10.75,10.0,435.7355885153471,3.3215670585632324,1.997127652168274,0.9513504505157472
0.0,-0.01,-0.13,-0.0011,-0.0022,0.0011,-18.5625,10.75,10.0,435.8779638546341,3.321551322937012,1.9971688985824585,0.9514252543449402
-0.03,-0.04,-0.12,-0.0011,-0.0022,0.0022,-18.5625,10.75,10.0,435.7979588428671,3.321591377258301,1.997243046760559,0.9514684081077576
0.01,-0.04,-0.09,-0.0011,0.0022,0.0,-19.6875,10.375,9.25,435.84270394920094,3.321725845336914,1.997352123260498,0.951423704624176
0.02,-0.02,-0.14,0.0,0.0011,-0.0011,-19.6875,10.375,9.25,435.7288108525629,3.3217365741729736,1.9973456859588623,0.9514654874801636
0.0,-0.03,-0.12,0.0,0.0011,0.0,-19.6875,10.375,9.25,435.8359262159993,3.321735620498657,1.997338056564331,0.9515313506126404
0.0,-0.02,-0.12,0.0011,-0.0011,0.0022,-18.875,10.375,9.5625,435.73287224278766,3.321850538253784,1.99747097492218,0.9515495896339417
0.0,-0.03,-0.13,0.0,0.0011,-0.0022,-18.875,10.375,9.5625,435.75456773049456,3.3218698501586914,1.997468113899231,0.951593816280365
0.0,-0.03,-0.13,0.0011,0.0022,0.0011,-18.875,10.375,9.5625,435.8088066494937,3.3219685554504395,1.9975497722625728,0.95160174369812
0.01,-0.06,-0.12,0.0011,-0.0022,0.0011,-18.875,10.375,9.5625,435.70982300666816,3.322005033493042,1.997578740119934,0.9516488909721376
0.0,-0.04,-0.14,0.0022,-0.0022,-0.0022,-19.25,11.5,9.5625,435.7857572436096,3.3221099376678467,1.9976506233215328,0.9516727924346924
-0.02,-0.04,-0.1,0.0011,-0.0011,0.0011,-19.25,11.5,9.5625,435.861692039828,3.322128772735596,1.9976398944854736,0.9517124891281128
0.0,-0.04,-0.12,0.0011,-0.0022,0.0033,-19.25,11.5,9.5625,435.7559215304401,3.322631359100342,1.9982577562332156,0.95138680934906
0.01,-0.02,-0.1,-0.0011,-0.0022,0.0022,-19.6875,10.75,9.25,435.7830496360593,3.3226799964904785,1.9983071088790891,0.951456904411316
0.0,-0.04,-0.13,0.0,-0.0044,0.0011,-19.6875,10.75,9.25,435.6962677194297,3.322200298309326,1.997689127922058,0.951918125152588
0.0,-0.04,-0.14,0.0,0.0011,-0.0011,-19.6875,10.75,9.25,435.77220185653226,3.3227500915527344,1.9983649253845213,0.9515085816383362
0.01,-0.05,-0.12,0.0011,0.0,-0.0011,-19.6875,10.75,9.25,435.6582921824751,3.32271409034729,1.9983433485031128,0.951580286026001
0.0,-0.05,-0.11,0.0011,0.0,-0.0011,-18.875,10.375,10.375,435.6230417063972,3.322417497634888,1.9979244470596316,0.9519265294075012
0.0,-0.01,-0.11,0.0011,-0.0011,0.0,-18.875,10.375,10.375,435.7871110476528,3.322883367538452,1.998496532440185,0.9515959620475768
0.01,-0.07,-0.1,-0.0011,0.0,-0.0011,-18.875,10.375,10.375,435.78168715432537,3.3225975036621094,1.9980651140213013,0.9518974423408508
0.0,-0.06,-0.09,-0.0022,0.0044,-0.0022,-18.5625,10.75,8.375,435.6501607842648,3.32226037979126,1.997892498970032,0.952118158340454
-0.01,-0.04,-0.12,-0.0022,0.0011,0.0011,-18.5625,10.75,8.375,435.8033827447538,3.322222948074341,1.9978197813034055,0.952064335346222
0.01,-0.05,-0.11,0.0011,0.0011,0.0,-18.5625,10.75,8.375,435.7233783117286,3.3222548961639404,1.9978715181350708,0.952096164226532
0.01,-0.04,-0.1,0.0,0.0011,0.0,-18.5625,10.75,8.375,435.7830496360593,3.3222601413726807,1.99786388874054,0.9521497488021852
0.01,-0.04,-0.11,0.0,0.0033,0.0011,-19.6875,11.0625,9.25,435.77626326385104,3.322341203689575,1.9979537725448608,0.9521148800849916
0.0,-0.03,-0.13,0.0,0.0,-0.0011,-19.6875,11.0625,9.25,435.8237245718104,3.322357416152954,1.9979408979415891,0.9521393179893494
0.0,-0.05,-0.14,0.0,0.0,-0.0011,-19.6875,11.0625,9.25,435.6854200312069,3.32239842414856,1.9979673624038696,0.9521653056144714
-0.01,-0.05,-0.12,0.0,-0.0011,0.0,-19.6875,11.0625,9.25,435.7871110476528,3.322470426559448,1.998054027557373,0.9521539211273192
0.0,-0.04,-0.09,0.0022,-0.0022,0.0011,-18.875,10.375,8.75,435.7871110476528,3.322500705718994,1.9980487823486328,0.9521613121032716
0.0,-0.03,-0.12,0.0,-0.0011,0.0,-18.875,10.375,8.75,435.7477900552305,3.322551965713501,1.9981071949005127,0.9521734118461608
0.01,-0.02,-0.15,-0.0011,-0.0011,0.0,-18.875,10.375,8.75,435.6908351957386,3.3225948810577397,1.998147130012512,0.9521855115890504
0.0,-0.06,-0.13,0.0011,0.0,0.0011,-19.6875,11.5,8.375,435.7355885153471,3.322632074356079,1.9981555938720703,0.9521724581718444
0.01,-0.05,-0.14,-0.0011,0.0033,0.0,-19.6875,11.5,8.375,435.8115229420592,3.322653293609619,1.9981502294540403,0.9521770477294922
0.02,-0.06,-0.11,0.0011,-0.0011,0.0,-19.6875,11.5,8.375,435.77626326385104,3.3227105140686035,1.998199701309204,0.952171802520752
0.0,-0.02,-0.12,-0.0011,-0.0011,0.0,-19.6875,11.5,8.375,435.76270788925854,3.32273268699646,1.998228907585144,0.9522007703781128
0.0,-0.03,-0.1,0.0,-0.0033,-0.0011,-19.25,9.5625,9.5625,435.9145777014382,3.32269287109375,1.9981728792190552,0.95221608877182
-0.01,-0.02,-0.1,0.0011,-0.0022,0.0011,-19.25,9.5625,9.5625,435.6691398421472,3.322809219360352,1.9982976913452148,0.9521872997283936
0.02,-0.04,-0.14,0.0,-0.0011,0.0,-19.25,9.5625,9.5625,435.753213930726,3.3227579593658447,1.9982776641845703,0.9522528052330016
0.0,-0.05,-0.13,-0.0011,0.0022,-0.0011,-19.25,9.5625,9.5625,435.6854200312069,3.322805881500244,1.9983372688293457,0.9522969126701356
0.0,-0.06,-0.08,0.0,-0.0022,0.0022,-19.25,10.0,8.75,435.6338893289839,3.3229119777679443,1.9984266757965088,0.952260673046112
0.01,-0.05,-0.17,0.0,0.0033,0.0011,-19.25,10.0,8.75,435.6949052491623,3.3228113651275635,1.9983264207839968,0.9522802829742432
0.0,-0.02,-0.12,0.0,0.0011,-0.0011,-19.25,10.0,8.75,435.72744837799615,3.322830438613892,1.9983510971069336,0.9522988200187684
0.0,-0.03,-0.11,0.0,0.0011,-0.0011,-18.5625,10.375,8.75,435.6962677194297,3.3228297233581543,1.9983766078948972,0.952319860458374
0.0,-0.05,-0.11,0.0011,0.0076,-0.0022,-18.5625,10.375,8.75,435.60812407445735,3.322789430618286,1.9982727766036987,0.9523245096206664
0.0,-0.05,-0.13,0.0,0.0,0.0,-18.5625,10.375,8.75,435.77626326385104,3.3228232860565186,1.998371124267578,0.9523297548294068
-0.01,-0.03,-0.13,0.0,-0.0022,-0.0011,-18.5625,10.375,8.75,435.6908351957386,3.3228323459625244,1.998388171195984,0.9523520469665528
0.0,-0.04,-0.1,0.0011,0.0,0.0,-19.25,10.375,8.75,435.8183006592196,3.322833776473999,1.9984034299850464,0.9523642659187316
0.0,-0.02,-0.12,0.0,0.0033,0.0,-19.25,10.375,8.75,435.7016828896578,3.3228089809417725,1.9983755350112915,0.9523631930351256
0.01,-0.04,-0.14,0.0,0.0033,0.0011,-19.25,10.375,8.75,435.6257492719281,3.322861671447754,1.9984817504882808,0.9523901343345642
0.0,-0.03,-0.1,-0.0011,-0.0022,0.0011,-19.25,10.375,8.75,435.79118113907685,3.322850227355957,1.998473882675171,0.952390432357788
0.0,-0.05,-0.1,0.0,-0.0033,0.0,-18.875,10.375,8.75,435.83185610690566,3.322861671447754,1.9984906911849976,0.9523983001708984
0.01,-0.03,-0.14,0.0011,-0.0022,0.0,-18.875,10.375,8.75,435.8264408683064,3.322874069213867,1.9985156059265137,0.952414572238922
0.0,-0.03,-0.12,0.0,0.0022,-0.0011,-18.875,10.375,8.75,435.73287224278766,3.3229076862335205,1.9985624551773071,0.9524195790290833
0.0,-0.05,-0.1,0.0011,0.0,0.0011,-18.875,10.375,8.75,435.6501607842648,3.322944641113281,1.998619794845581,0.9524157047271729
0.0,-0.04,-0.1,0.0011,0.0,-0.0011,-20.0625,10.375,8.75,435.7396585864354,3.322973251342773,1.9986845254898071,0.9524294137954712
0.02,-0.03,-0.15,0.0011,0.0,-0.0011,-20.0625,10.375,8.75,435.8033827447538,3.3229904174804688,1.9986661672592163,0.9524421691894532
0.0,-0.03,-0.12,0.0011,-0.0022,-0.0011,-20.0625,10.375,8.75,436.00406912056985,3.3228414058685303,1.998286485671997,0.9526009559631348
0.02,-0.01,-0.1,0.0011,-0.0033,-0.0011,-18.875,10.0,8.0625,435.6989753041847,3.322998285293579,1.9986732006073,0.9524399042129515
0.02,-0.02,-0.12,0.0011,-0.0022,0.0,-18.875,10.0,8.0625,435.7138930675837,3.3230557441711426,1.998774766921997,0.9524461627006532
0.02,-0.03,-0.15,0.0,0.0011,0.0022,-18.875,10.0,8.0625,435.7342260398851,3.3228907585144043,1.9983514547348025,0.9526185393333436
0.02,-0.04,-0.12,0.0011,-0.0022,0.0011,-18.875,10.0,8.0625,435.86983228317166,3.3228745460510254,1.9983386993408203,0.9526241421699524
0.0,-0.04,-0.1,0.0,0.0,0.0,-19.25,10.75,8.375,435.82914848724937,3.323052406311035,1.998766303062439,0.9524791836738586
0.01,-0.06,-0.11,-0.0011,0.0,0.0022,-19.25,10.75,8.375,435.7789795478426,3.322904586791992,1.9984171390533447,0.9526453614234924
0.01,-0.02,-0.1,0.0022,-0.0033,0.0011,-19.25,10.75,8.375,435.7084692127731,3.322895765304565,1.9984076023101809,0.9526375532150269
0.0,-0.04,-0.12,0.0011,-0.0011,-0.0011,-19.6875,10.375,9.25,435.8060990358928,3.3228893280029297,1.9984148740768437,0.9526575803756714
0.02,-0.06,-0.13,0.0011,0.0,0.0,-19.6875,10.375,9.25,435.66100843538254,3.322895050048828,1.9984197616577148,0.9526429176330566
0.01,-0.05,-0.13,-0.0011,0.0011,-0.0022,-19.6875,10.375,9.25,435.73016464912905,3.3228776454925537,1.9984112977981567,0.9526469111442566
0.0,-0.01,-0.09,0.0,0.0,0.0,-19.6875,10.375,9.25,435.8237245718104,3.3229005336761475,1.9984558820724487,0.952655553817749
0.0,-0.02,-0.11,-0.0011,0.0011,0.0011,-19.6875,10.375,9.5625,435.7152468621871,3.323049306869507,1.998846411705017,0.9524970650672911
0.01,-0.05,-0.16,0.0,-0.0011,0.0011,-19.6875,10.375,9.5625,435.76270788925854,3.3230443000793457,1.9988634586334229,0.9525023102760316
0.0,-0.05,-0.12,0.0022,0.0033,-0.0022,-19.6875,10.375,9.5625,435.7776170666448,3.3230538368225098,1.998848795890808,0.9524907469749452
-0.02,-0.05,-0.1,0.0011,-0.0011,0.0011,-19.25,10.375,8.75,435.7288108525629,3.3230557441711426,1.9988657236099243,0.9524784684181212
0.01,-0.06,-0.13,-0.0011,0.0011,0.0,-19.25,10.375,8.75,435.71117680073536,3.3229880332946777,1.9987540245056152,0.95246559381485
0.0,-0.05,-0.12,0.0,0.0,-0.0022,-19.25,10.375,8.75,435.67863372326224,3.322984457015991,1.998753309249878,0.9524595737457277
0.01,-0.01,-0.09,0.0022,-0.0033,-0.0011,-19.25,10.375,8.75,435.8399963266965,3.323017120361328,1.998809099197388,0.9524580240249634
0.0,-0.04,-0.08,0.0,-0.0033,0.0011,-18.5625,9.5625,9.5625,435.7179631301028,3.3229687213897705,1.9987393617630005,0.9524344801902772
0.0,-0.04,-0.14,0.0,0.0,0.0011,-18.5625,9.5625,9.5625,435.67320988700175,3.322925329208374,1.9987167119979856,0.9524399638175964
0.0,-0.03,-0.12,-0.0022,0.0011,-0.0011,-18.5625,9.5625,9.5625,435.7193169252424,3.322946548461914,1.9986891746521,0.9524076581001282
0.0,-0.02,-0.11,-0.0011,0.0,0.0,-19.25,11.0625,9.25,435.7179631301028,3.3229689598083496,1.9987249374389648,0.9523834586143494
0.01,-0.01,-0.12,0.0,0.0,0.0,-19.25,11.0625,9.25,435.60948653325335,3.322969913482666,1.9987529516220093,0.9523945450782776
0.0,-0.04,-0.13,0.0011,0.0011,-0.0011,-19.25,11.0625,9.25,435.8128767494868,3.3229384422302246,1.9987419843673704,0.9523521065711976
-0.01,-0.05,-0.11,0.0022,0.0011,0.0011,-19.25,11.0625,9.25,435.7966050374022,3.3229362964630127,1.9987766742706297,0.952363133430481
0.0,-0.05,-0.13,0.0011,-0.0022,0.0011,-19.25,10.375,9.25,435.69355145722506,3.322950839996338,1.9988012313842771,0.9523292183876038
0.0,-0.05,-0.15,-0.0011,0.0011,0.0,-19.25,10.375,9.25,435.799312648509,3.3229191303253174,1.99879252910614,0.9523128271102904
0.01,-0.04,-0.1,0.0,-0.0033,-0.0011,-19.25,10.375,9.25,435.73829611043226,3.3228864669799805,1.998753786087036,0.9522942900657654
0.0,-0.02,-0.13,0.0,-0.0011,0.0011,-18.875,10.75,9.25,435.72609458178914,3.322843313217163,1.9987026453018188,0.9522923827171326
0.0,-0.03,-0.11,0.0011,0.0044,-0.0011,-18.875,10.75,9.25,435.6772799334648,3.3228650093078613,1.998733162879944,0.9522724747657776
